band;album;song;aggregated_word;source;word;count
Tři sestry;Na exx;Den otců;fuck;llm;fuck;1
Tři sestry;Na exx;Den otců;shit;llm;shit;1
Tři sestry;Na exx;Dědeček Hrdina;bastard;llm;bastard;1
Tři sestry;Na exx;Dědeček Hrdina;bitch;static;kráv;3
Tři sestry;Na exx;Dědeček Hrdina;shit;static;sra;3
Tři sestry;Na exx;Expres do Bohnic;bitch;static;kráv;1
Tři sestry;Na exx;Expres do Bohnic;idiot;llm;kretén;1
Tři sestry;Na exx;Magický večer;fuck;llm;fuck;1
Tři sestry;Na exx;Magický večer;shit;static;sra;2
Tři sestry;Na exx;Nejlepší rasa psa;bitch;llm;bitch;1
Tři sestry;Na exx;Nejlepší rasa psa;fuck;llm;fuck;1
Tři sestry;Na exx;Nejlepší rasa psa;shit;llm;shit;1
Tři sestry;Na exx;Silvestr;asshole;static;pic;1
Tři sestry;Na exx;Silvestr;damn;llm;damn;1
Tři sestry;Na exx;Silvestr;fuck;llm;fuck;1
Tři sestry;Na exx;Silvestr;shit;llm;shit;1
Tři sestry;Na exx;Tchýně z Bechyně;bitch;static;svin;2
Tři sestry;Na exx;Zánět;fuck;llm;fuck;1
Tři sestry;Na exx;Zánět;shit;llm;shit;1
Tři sestry;Platinum Collection;Aparát;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Ave Bráník;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Ave Bráník;shit;llm;shit;1
Tři sestry;Platinum Collection;Budapešť;shit;llm;shit;1
Tři sestry;Platinum Collection;EMI;damn;llm;damn;1
Tři sestry;Platinum Collection;EMI;fuck;llm;fuck;1
Tři sestry;Platinum Collection;EMI;shit;llm;shit;1
Tři sestry;Platinum Collection;Hanojská;asshole;static;pic;1
Tři sestry;Platinum Collection;Hrábě;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Hrábě;shit;llm;shit;1
Tři sestry;Platinum Collection;Kovárna III.;disgust;llm;hnusný;1
Tři sestry;Platinum Collection;Kovárna III.;other;llm;pakárna;1
Tři sestry;Platinum Collection;Lidojedi;asshole;static;prdel;1
Tři sestry;Platinum Collection;Lidojedi;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Lidojedi;shit;llm;shit;1
Tři sestry;Platinum Collection;Malá domů;asshole;llm;asshole;1
Tři sestry;Platinum Collection;Malá domů;bastard;llm;bastard;1
Tři sestry;Platinum Collection;Malá domů;bitch;llm;bitch;1
Tři sestry;Platinum Collection;Malá domů;damn;llm;damn;1
Tři sestry;Platinum Collection;Malá domů;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Malá domů;shit;llm;shit;1
Tři sestry;Platinum Collection;Maminka;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Na srazu;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Na srazu;shit;static;sra;3
Tři sestry;Platinum Collection;Nechci do ústavu;disgust;llm;bliju;1
Tři sestry;Platinum Collection;Nechci do ústavu;shit;llm;seru;1
Tři sestry;Platinum Collection;Nuselský Horky;fuck;llm;fuck;1
Tři sestry;Platinum Collection;O strašlivé vojně s Turkem;bitch;static;kráv;1
Tři sestry;Platinum Collection;Pačemu garíla;asshole;static;kokot;3
Tři sestry;Platinum Collection;Pačemu garíla;bitch;llm;bitch;1
Tři sestry;Platinum Collection;Pijánovka;fuck;static;fuck;3
Tři sestry;Platinum Collection;Plesový ráno;asshole;llm;asshole;1
Tři sestry;Platinum Collection;Plesový ráno;bastard;llm;bastard;1
Tři sestry;Platinum Collection;Plesový ráno;bitch;llm;bitch;1
Tři sestry;Platinum Collection;Plesový ráno;damn;llm;damn;1
Tři sestry;Platinum Collection;Plesový ráno;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Plesový ráno;shit;llm;shit;1
Tři sestry;Platinum Collection;Tam na Gvajaně;asshole;static;pic;2
Tři sestry;Platinum Collection;Tam na Gvajaně;shit;llm;seržant je příšera;1
Tři sestry;Platinum Collection;Toy Dollz;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Tramvaj;shit;static;hovn;1
Tři sestry;Platinum Collection;Ventilek;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Zelená;fuck;static;kurv;2
Tři sestry;Platinum Collection;Šetři se chlapče;asshole;static;pic;1
Tři sestry;Platinum Collection;Šetři se chlapče;shit;static;hovn;2
Tři sestry;Platinum Collection;Život je takovej;fuck;llm;fuck;1
Tři sestry;Platinum Collection;Život je takovej;shit;llm;shit;1
Tři sestry;Průša se vrací;Kytara;fuck;llm;fuck;1
Tři sestry;Průša se vrací;Svědek;other;llm;prachy;1
Tři sestry;Průša se vrací;Záloha;fuck;llm;fuck;1
Tři sestry;Průša se vrací;Záloha;shit;llm;shit;1
Tři sestry;Průša se vrací + 3x bonus;Holka;asshole;static;pic;1
Tři sestry;Průša se vrací + 3x bonus;Holka;damn;llm;sakra;1
Tři sestry;Průša se vrací + 3x bonus;Holka;fuck;llm;fuck;1
Tři sestry;Průša se vrací + 3x bonus;Holka;shit;llm;shit;1
Tři sestry;Průša se vrací + 3x bonus;Kytara;bastard;llm;bastard;1
Tři sestry;Průša se vrací + 3x bonus;Kytara;bitch;llm;bitch;1
Tři sestry;Průša se vrací + 3x bonus;Právník;shit;llm;shit;1
Tři sestry;Průša se vrací + 3x bonus;Svědek;fuck;llm;fuck;1
Tři sestry;Průša se vrací + 3x bonus;Voláme peklo;damn;llm;hell;1
Tři sestry;Průša se vrací + 3x bonus;Voláme peklo;fuck;llm;fuck;1
Tři sestry;Průša se vrací + 3x bonus;Záloha;fuck;llm;fuck;1
Tři sestry;Průša se vrací + 3x bonus;Záloha;shit;llm;shit;1
Tři sestry;Rarity;Divný stavy;other;llm;mrsknu;1
Tři sestry;Rarity;Had Stupid;fuck;static;fuck;2
Tři sestry;Rarity;Jim Morisson;damn;llm;damn;1
Tři sestry;Rarity;Kovárna II.;shit;llm;shit;1
Tři sestry;Rarity;Metalice;fuck;static;fuck;2
Tři sestry;Rarity;Nechci do ústavu;shit;llm;seru;1
Tři sestry;Soubor kreténů;EMI;fuck;llm;fuck;1
Tři sestry;Soubor kreténů;EMI;shit;llm;shit;1
Tři sestry;Soubor kreténů;Eliška;asshole;static;prdel;1
Tři sestry;Soubor kreténů;Eliška;fuck;llm;fuck;1
Tři sestry;Soubor kreténů;Eliška;shit;llm;shit;1
Tři sestry;Soubor kreténů;Král Šumavy;fuck;llm;fuck;1
Tři sestry;Soubor kreténů;Malá nehoda;fuck;llm;fuck;1
Tři sestry;Soubor kreténů;Na srazu;fuck;llm;fuck;1
Tři sestry;Soubor kreténů;Na srazu;shit;static;sra;3
Tři sestry;Soubor kreténů;Tam na Gvajaně;asshole;static;pic;2
Tři sestry;Soubor kreténů;Tam na Gvajaně;shit;llm;seržant;1
Tři sestry;Soubor kreténů;Ventilek;fuck;llm;fuck;1
Tři sestry;Soubor kreténů;Ventilek;shit;llm;shit;1
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Gel na prdel;asshole;static;prdel;11
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Gel na prdel;shit;llm;shit;1
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Krysy snad ji lapnou;asshole;llm;pizda;1
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Možná zejtra přijede president;idiot;llm;vůl;1
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Noste pívo celou noc;fuck;static;fuck;2
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Policie vaří;shit;llm;shit;1
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Stejně mi nedokážou nic;asshole;static;pic;1
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Stejně mi nedokážou nic;other;llm;kraviny;1
Tři sestry;Stará kovárna, aneb konec punku v Čechách;Viva la rock;fuck;llm;fuck;1
Tři sestry;V aréně;Budapešť;fuck;llm;fuck;1
Tři sestry;V aréně;Bunda z koženky;asshole;static;prdel;1
Tři sestry;V aréně;Bunda z koženky;shit;llm;shit;1
Tři sestry;V aréně;Fc Knajpa;fuck;llm;fuck;1
Tři sestry;V aréně;Hrábě;fuck;llm;fuck;1
Tři sestry;V aréně;Lidojedi;asshole;static;prdel;3
Tři sestry;V aréně;Lidojedi;fuck;llm;fuck;1
Tři sestry;V aréně;Lidojedi;shit;llm;shit;1
Tři sestry;V aréně;Lázničky;fuck;llm;fuck;1
Tři sestry;V aréně;Maminka;fuck;llm;fuck;1
Tři sestry;V aréně;Nuselský Horky;shit;llm;seru;1
Tři sestry;V aréně;Pijánovka;fuck;static;fuck;3
Tři sestry;V aréně;V pekle nebo v ráji;shit;llm;hovne;1
Tři sestry;Z garáže;Nešpory;damn;llm;damn;1
Tři sestry;Z garáže;Nešpory;shit;static;sra;1
Tři sestry;Z garáže;Nouzovej východ;damn;llm;ďas;1
Tři sestry;Z garáže;Smějící se bestie;bitch;static;svin;2
Tři sestry;Z garáže;Zlatá II;fuck;llm;fuck;1
Tři sestry;Zlatí hoši;Hanojská;asshole;static;pic;1
Tři sestry;Zlatí hoši;Malá domů;fuck;llm;fuck;1
Tři sestry;Zlatí hoši;Malá domů;shit;llm;shit;1
Tři sestry;Zlatí hoši;Pačemu garíla;asshole;static;kokot;2
Tři sestry;Zlatí hoši;Slipy;fuck;llm;fuck;1
Tři sestry;Zlatí hoši;Tosca;idiot;llm;blbej;1
Tři sestry;Zlatí hoši;Vodník;idiot;llm;blbej;1
Tři sestry;Švédská trojka;Aparát;damn;llm;ďas;1
Tři sestry;Švédská trojka;Aparát;shit;llm;srát;1
Tři sestry;Švédská trojka;Balada;fuck;llm;fuck;1
Tři sestry;Švédská trojka;Balada;shit;static;shit;2
Tři sestry;Švédská trojka;Boule;damn;llm;čert vem;1
Tři sestry;Švédská trojka;Kovárna III.;disgust;llm;hnusný;1
Tři sestry;Švédská trojka;Kovárna III.;other;llm;pakárna;1
Tři sestry;Švédská trojka;Lidojedi;asshole;static;prdel;1
Tři sestry;Švédská trojka;Lidojedi;fuck;llm;fuck;1
Tři sestry;Švédská trojka;Lidojedi;shit;llm;shit;1
Tři sestry;Švédská trojka;Maminka;fuck;llm;fuck;1
Tři sestry;Švédská trojka;Metalice II.;damn;static;hell;1
Tři sestry;Švédská trojka;Namol pít;fuck;llm;fuck;1
Tři sestry;Švédská trojka;Pijánovka;fuck;static;fuck;3
Tři sestry;Švédská trojka;Tragédie v JRD Čifárie;shit;llm;shit;1
Tři sestry;Švédská trojka;Večerníček;asshole;static;píč;1
Tři sestry;Švédská trojka;Večerníček;fuck;llm;fuck;1
Tři sestry;Švédská trojka;Večerníček;shit;llm;shit;1
Tři sestry;Švédská trojka;Česká hospoda;damn;llm;čert;1
UK Subs;1990‐07‐24: Party in Plymouth;All I Wanna Know;asshole;static;pic;1
UK Subs;1990‐07‐24: Party in Plymouth;All I Wanna Know;fuck;llm;fuck;1
UK Subs;1990‐07‐24: Party in Plymouth;Captain Scarlet;asshole;static;ass;5
UK Subs;1990‐07‐24: Party in Plymouth;Motivator;shit;llm;shit;1
UK Subs;1990‐07‐24: Party in Plymouth;Organized Crime;other;static;piss;1
UK Subs;1990‐07‐24: Party in Plymouth;Party in Paris;asshole;static;ass;1
UK Subs;1990‐07‐24: Party in Plymouth;Sk8 Tough;bitch;static;bitch;2
UK Subs;1990‐07‐24: Party in Plymouth;Sk8 Tough;fuck;static;fuck;2
UK Subs;1990‐07‐24: Party in Plymouth;Sk8 Tough;shit;static;shit;3
UK Subs;1990‐07‐24: Party in Plymouth;Streets on Fire;asshole;static;ass;1
UK Subs;1990‐07‐24: Party in Plymouth;Telephone Numbers;asshole;static;ass;1
UK Subs;1990‐07‐24: Party in Plymouth;Telephone Numbers;fuck;static;fuck;2
UK Subs;Another Kind of Blues;All I Wanna Know;asshole;static;pic;1
UK Subs;Another Kind of Blues;All I Wanna Know;fuck;llm;fuck;1
UK Subs;Another Kind of Blues;B.1.C.;shit;static;shit;2
UK Subs;Another Kind of Blues;C.I.D.;asshole;static;ass;1
UK Subs;Another Kind of Blues;Crash Course;asshole;static;pic;1
UK Subs;Another Kind of Blues;Killer;asshole;static;pic;1
UK Subs;Another Kind of Blues;Lady Esquire;asshole;static;pic;1
UK Subs;Another Kind of Blues;Lady Esquire;fuck;llm;fuck;1
UK Subs;Another Kind of Blues;Lady Esquire;shit;llm;shit;1
UK Subs;Another Kind of Blues;T.V. Blues;asshole;static;ass;6
UK Subs;Another Kind of Blues;T.V. Blues;damn;static;hell;9
UK Subs;Another Kind of Blues;T.V. Blues;fuck;static;fuck;15
UK Subs;Another Kind of Blues;T.V. Blues;other;static;piss;3
UK Subs;Another Kind of Blues;T.V. Blues;shit;static;crap;3
UK Subs;Another Kind of Blues;T.V. Blues;violence;llm;bloody;1
UK Subs;Another Kind of Blues;World War;alcohol_drugs;llm;O.D;1
UK Subs;Another Kind of Blues;Young Criminals;asshole;static;ass;1
UK Subs;Brand New Age;500 cc;bitch;llm;slut;1
UK Subs;Brand New Age;Barbie’s Dead;bitch;static;bitch;2
UK Subs;Brand New Age;Bomb Factory;shit;static;sra;1
UK Subs;Brand New Age;Emotional Blackmail II;shit;llm;shit;1
UK Subs;Brand New Age;Organised Crime;other;static;piss;1
UK Subs;Brand New Age;Rat Race;damn;static;damn;2
UK Subs;Brand New Age;You Can’t Take It Anymore;asshole;static;ass;9
UK Subs;Brand New Age;You Can’t Take It Anymore;bastard;llm;bastard;1
UK Subs;Brand New Age;You Can’t Take It Anymore;bitch;static;bitch;11
UK Subs;Brand New Age;You Can’t Take It Anymore;damn;static;damn;7
UK Subs;Brand New Age;You Can’t Take It Anymore;fuck;static;fuck;32
UK Subs;Brand New Age;You Can’t Take It Anymore;shit;static;shit;18
UK Subs;Diminished Responsibility;Confrontation;asshole;static;ass;1
UK Subs;Diminished Responsibility;Party in Paris;asshole;static;ass;1
UK Subs;Diminished Responsibility;So What;asshole;static;dick;6
UK Subs;Diminished Responsibility;So What;bastard;llm;bastard;1
UK Subs;Diminished Responsibility;So What;bitch;llm;bitch;1
UK Subs;Diminished Responsibility;So What;damn;llm;damn;1
UK Subs;Diminished Responsibility;So What;fuck;llm;fuck;1
UK Subs;Diminished Responsibility;So What;shit;llm;shit;1
UK Subs;Endangered Species;Down on the Farm;shit;static;shit;1
UK Subs;Endangered Species;Flesh Wound;asshole;static;dick;1
UK Subs;Endangered Species;Flesh Wound;bitch;static;bitch;5
UK Subs;Endangered Species;Flesh Wound;damn;llm;damn;1
UK Subs;Endangered Species;Flesh Wound;fuck;static;fuck;4
UK Subs;Endangered Species;Flesh Wound;shit;static;shit;6
UK Subs;Endangered Species;Lie Down and Die;damn;static;damn;1
UK Subs;Endangered Species;Lie Down and Die;shit;static;shit;1
UK Subs;Flood of Lies;After the War;asshole;static;ass;2
UK Subs;Flood of Lies;After the War;fuck;static;fuck;3
UK Subs;Flood of Lies;After the War;shit;static;shit;2
UK Subs;Flood of Lies;Dress Code;asshole;static;ass;1
UK Subs;Flood of Lies;Dress Code;bitch;static;bitch;2
UK Subs;Flood of Lies;Dress Code;fuck;static;fuck;5
UK Subs;Flood of Lies;Dress Code;shit;llm;shit;1
UK Subs;Flood of Lies;Flood of Lies;asshole;static;dick;1
UK Subs;Flood of Lies;Flood of Lies;bitch;static;bitch;5
UK Subs;Flood of Lies;Flood of Lies;damn;llm;damn;1
UK Subs;Flood of Lies;Flood of Lies;fuck;static;fuck;4
UK Subs;Flood of Lies;Flood of Lies;shit;static;shit;7
UK Subs;Flood of Lies;In the Red;damn;static;hell;1
UK Subs;Flood of Lies;In the Red;fuck;llm;fuck;1
UK Subs;Flood of Lies;Revenge of the Jelly Devils;asshole;static;ass;20
UK Subs;Flood of Lies;Revenge of the Jelly Devils;damn;static;hell;3
UK Subs;Flood of Lies;Seas of Mars;asshole;static;ass;8
UK Subs;Flood of Lies;Seas of Mars;damn;llm;damn;1
UK Subs;Flood of Lies;Seas of Mars;fuck;static;fuck;3
UK Subs;Flood of Lies;Seas of Mars;shit;llm;shit;1
UK Subs;Flood of Lies;Soldiers of Fortune;asshole;static;ass;4
UK Subs;Flood of Lies;Soldiers of Fortune;damn;static;hell;1
UK Subs;Huntington Beach;All Change for Hollywood;asshole;static;ass;23
UK Subs;Huntington Beach;All Change for Hollywood;damn;static;hell;1
UK Subs;Huntington Beach;All the King's Horses;asshole;static;ass;8
UK Subs;Huntington Beach;All the King's Horses;bastard;llm;bastard;1
UK Subs;Huntington Beach;All the King's Horses;bitch;static;bitch;11
UK Subs;Huntington Beach;All the King's Horses;damn;static;damn;7
UK Subs;Huntington Beach;All the King's Horses;fuck;static;fuck;32
UK Subs;Huntington Beach;All the King's Horses;shit;static;shit;19
UK Subs;Huntington Beach;Blinding Stories;asshole;static;ass;20
UK Subs;Huntington Beach;Blinding Stories;damn;static;hell;3
UK Subs;Huntington Beach;Death Row;damn;llm;damn;1
UK Subs;Huntington Beach;Death Row;fuck;static;fuck;4
UK Subs;Huntington Beach;Death Row;shit;llm;shit;1
UK Subs;Huntington Beach;Dirt Boy;asshole;static;ass;2
UK Subs;Huntington Beach;Dirt Boy;bitch;static;bitch;2
UK Subs;Huntington Beach;Dirt Boy;damn;static;hell;6
UK Subs;Huntington Beach;Dirt Boy;fuck;static;fuck;16
UK Subs;Huntington Beach;Dirt Boy;other;static;piss;1
UK Subs;Huntington Beach;Dirt Boy;shit;static;shit;2
UK Subs;Huntington Beach;Juke Box;bitch;static;bitch;2
UK Subs;Huntington Beach;Party Animal;asshole;static;ass;2
UK Subs;Huntington Beach;Party Animal;fuck;llm;fuck;1
UK Subs;Huntington Beach;Party Animal;shit;llm;shit;1
UK Subs;Huntington Beach;Rock 'n' Roll Savage;damn;llm;damn;1
UK Subs;Huntington Beach;Rock 'n' Roll Savage;shit;static;crap;7
UK Subs;Huntington Beach;SK8 Tough;bitch;static;bitch;2
UK Subs;Huntington Beach;SK8 Tough;fuck;static;fuck;2
UK Subs;Huntington Beach;SK8 Tough;shit;static;shit;2
UK Subs;Japan Today;Angel;fuck;llm;fuck;1
UK Subs;Japan Today;Another Cuba;asshole;static;ass;2
UK Subs;Japan Today;Another Cuba;damn;llm;damn;1
UK Subs;Japan Today;Another Cuba;fuck;llm;fuck;1
UK Subs;Japan Today;Another Cuba;shit;llm;shit;1
UK Subs;Japan Today;Captain Scarlet;asshole;static;ass;5
UK Subs;Japan Today;Comin' Back;other;static;piss;1
UK Subs;Japan Today;Hey Santa;asshole;static;cunt;9
UK Subs;Japan Today;Hey Santa;bastard;llm;bastard;1
UK Subs;Japan Today;Hey Santa;fuck;static;fuck;17
UK Subs;Japan Today;Hey Santa;other;static;piss;2
UK Subs;Japan Today;Hey Santa;shit;llm;shit;1
UK Subs;Japan Today;Japan Inc.;bitch;llm;slut;1
UK Subs;Japan Today;Punk Rap;fuck;static;fuck;2
UK Subs;Japan Today;Punk Rap;shit;static;shit;2
UK Subs;Japan Today;Sex Object;bitch;static;bitch;7
UK Subs;Japan Today;Sex Object;fuck;static;fuck;9
UK Subs;Japan Today;Sex Object;shit;llm;shit;1
UK Subs;Japan Today;Skate Board Billy;asshole;static;ass;32
UK Subs;Japan Today;Skate Board Billy;bastard;static;bastard;1
UK Subs;Japan Today;Skate Board Billy;damn;static;damn;19
UK Subs;Japan Today;Skate Board Billy;shit;static;crap;3
UK Subs;Japan Today;Street Legal;asshole;static;ass;17
UK Subs;Japan Today;Streets on Fire;asshole;static;ass;1
UK Subs;Japan Today;Warzone;asshole;static;dick;1
UK Subs;Japan Today;Warzone;fuck;static;fuck;3
UK Subs;Japan Today;Warzone;shit;static;shit;3
UK Subs;Killing Time;American Motors;asshole;static;ass;70
UK Subs;Killing Time;American Motors;bastard;static;debil;1
UK Subs;Killing Time;American Motors;damn;static;hell;1
UK Subs;Killing Time;American Motors;fuck;llm;fuck;1
UK Subs;Killing Time;Big Apple;asshole;static;ass;1
UK Subs;Killing Time;Big Apple;fuck;llm;fuck;1
UK Subs;Killing Time;Big Apple;shit;llm;shit;1
UK Subs;Killing Time;Drag Me Down;asshole;static;ass;4
UK Subs;Killing Time;Drag Me Down;bastard;static;bastard;2
UK Subs;Killing Time;Drag Me Down;damn;static;damn;3
UK Subs;Killing Time;Drag Me Down;fuck;static;fuck;12
UK Subs;Killing Time;Drag Me Down;shit;static;shit;8
UK Subs;Killing Time;Holy Land;bitch;llm;slut;1
UK Subs;Killing Time;Lower East Side;asshole;static;ass;22
UK Subs;Killing Time;Never Say You Won't;damn;llm;damn;1
UK Subs;Killing Time;Never Say You Won't;shit;static;crap;2
UK Subs;Killing Time;Planet I;other;static;piss;1
UK Subs;Mad Cow Fever;Ecology Blues;asshole;static;ass;11
UK Subs;Mad Cow Fever;Ecology Blues;damn;static;hell;63
UK Subs;Mad Cow Fever;Ecology Blues;fuck;llm;fuck;1
UK Subs;Mad Cow Fever;Ecology Blues;shit;llm;shit;1
UK Subs;Mad Cow Fever;I Walked With a Zombie;asshole;static;ass;1
UK Subs;Mad Cow Fever;I Walked With a Zombie;bitch;static;bitch;3
UK Subs;Mad Cow Fever;I Walked With a Zombie;damn;static;hell;1
UK Subs;Mad Cow Fever;I Walked With a Zombie;fuck;static;fuck;4
UK Subs;Mad Cow Fever;I Walked With a Zombie;shit;static;shit;2
UK Subs;Mad Cow Fever;Last Bus Boogie;asshole;static;ass;12
UK Subs;Mad Cow Fever;Last Bus Boogie;bitch;static;bitch;3
UK Subs;Mad Cow Fever;Last Bus Boogie;damn;static;hell;7
UK Subs;Mad Cow Fever;Last Bus Boogie;fuck;static;fuck;5
UK Subs;Mad Cow Fever;Last Bus Boogie;shit;static;shit;6
UK Subs;Mad Cow Fever;Pearl Divers;asshole;static;ass;41
UK Subs;Mad Cow Fever;Pearl Divers;damn;static;hell;4
UK Subs;Mad Cow Fever;Pearl Divers;fuck;llm;fuck;1
UK Subs;Mad Cow Fever;Pearl Divers;shit;llm;shit;1
UK Subs;Mad Cow Fever;Road Runner;asshole;static;ass;1
UK Subs;Mad Cow Fever;Road Runner;fuck;static;fuck;4
UK Subs;Mad Cow Fever;Road Runner;shit;static;shit;1
UK Subs;Mad Cow Fever;Saints and Sinners;asshole;static;ass;24
UK Subs;Mad Cow Fever;Saints and Sinners;damn;static;hell;3
UK Subs;Mad Cow Fever;Talking 'Bout You;asshole;static;ass;1
UK Subs;Mad Cow Fever;Welfare Mother;asshole;static;ass;9
UK Subs;Mad Cow Fever;Welfare Mother;shit;static;crap;1
UK Subs;Normal Service Resumed;All I Wanna Know;asshole;static;pic;1
UK Subs;Normal Service Resumed;All I Wanna Know;fuck;llm;fuck;1
UK Subs;Normal Service Resumed;All the People;fuck;llm;fuck;1
UK Subs;Normal Service Resumed;All the People;shit;static;shit;3
UK Subs;Normal Service Resumed;Another Cuba;asshole;static;ass;6
