band;album;song;source;word;count
The Offspring;Ignition;No Hero;llm;fuck;
The Offspring;Ignition;Nothing From Something;static;ass;1
The Offspring;Ignition;Nothing From Something;static;shit;1
The Offspring;Ignition;Session;static;fuck;4
The Offspring;Ignition;Session;static;damn;3
The Offspring;Ignition;Session;llm;fuck;
The Offspring;Ignition;Session;llm;goddamn;
The Offspring;Ignition;We Are One;static;shit;1
The Offspring;Ignition;We Are One;static;fuck;2
The Offspring;Ignition;We Are One;llm;fuck;
The Offspring;Ignition;We Are One;llm;shit;
The Offspring;Ixnay on the Hombre;Change the World;static;ass;1
The Offspring;Ixnay on the Hombre;Change the World;llm;ass;
The Offspring;Ixnay on the Hombre;Cool to Hate;static;fuck;3
The Offspring;Ixnay on the Hombre;Cool to Hate;llm;fuck;
The Offspring;Ixnay on the Hombre;Disclaimer;static;pic;1
The Offspring;Ixnay on the Hombre;Disclaimer;llm;fuck;
The Offspring;Ixnay on the Hombre;Don’t Pick It Up;static;pic;12
The Offspring;Ixnay on the Hombre;Don’t Pick It Up;llm;fuck;
The Offspring;Ixnay on the Hombre;I Choose;static;fuck;4
The Offspring;Ixnay on the Hombre;I Choose;llm;fuck;
The Offspring;Ixnay on the Hombre;I Choose;llm;fucked-up;
The Offspring;Ixnay on the Hombre;Leave It Behind;static;fuck;2
The Offspring;Ixnay on the Hombre;Leave It Behind;llm;fuck;
The Offspring;Ixnay on the Hombre;Me & My Old Lady;static;shit;2
The Offspring;Ixnay on the Hombre;Me & My Old Lady;static;ass;1
The Offspring;Ixnay on the Hombre;Me & My Old Lady;llm;shit;
The Offspring;Ixnay on the Hombre;Mota;static;ass;1
The Offspring;Ixnay on the Hombre;Mota;static;fuck;1
The Offspring;Ixnay on the Hombre;Mota;llm;fuck;
The Offspring;Ixnay on the Hombre;Way Down the Line;static;fuck;2
The Offspring;Ixnay on the Hombre;Way Down the Line;llm;fuck;
The Offspring;Let the Bad Times Roll;Coming for You;static;hell;5
The Offspring;Let the Bad Times Roll;Coming for You;static;fuck;1
The Offspring;Let the Bad Times Roll;Coming for You;llm;fuck;
The Offspring;Let the Bad Times Roll;Hassan Chop;static;ass;7
The Offspring;Let the Bad Times Roll;Hassan Chop;static;shit;1
The Offspring;Let the Bad Times Roll;Hassan Chop;llm;shit;
The Offspring;Let the Bad Times Roll;Let the Bad Times Roll;static;hell;2
The Offspring;Let the Bad Times Roll;Let the Bad Times Roll;static;bitch;1
The Offspring;Let the Bad Times Roll;Let the Bad Times Roll;static;fuck;5
The Offspring;Let the Bad Times Roll;Let the Bad Times Roll;llm;fuck;
The Offspring;Let the Bad Times Roll;This Is Not Utopia;static;pic;1
The Offspring;Rise and Fall, Rage and Grace;Fix You;static;ass;2
The Offspring;Rise and Fall, Rage and Grace;Half-Truism;static;hell;3
The Offspring;Rise and Fall, Rage and Grace;Half-Truism;llm;hell;
The Offspring;Rise and Fall, Rage and Grace;Hammerhead;static;hell;1
The Offspring;Rise and Fall, Rage and Grace;Nothingtown;static;shit;1
The Offspring;Rise and Fall, Rage and Grace;Nothingtown;static;ass;1
The Offspring;Rise and Fall, Rage and Grace;Nothingtown;static;pic;1
The Offspring;Rise and Fall, Rage and Grace;Nothingtown;llm;shitty;
The Offspring;Rise and Fall, Rage and Grace;Stuff Is Messed Up;static;ass;1
The Offspring;Rise and Fall, Rage and Grace;Stuff Is Messed Up;static;asshole;1
The Offspring;Rise and Fall, Rage and Grace;Stuff Is Messed Up;static;shit;6
The Offspring;Rise and Fall, Rage and Grace;Stuff Is Messed Up;static;fuck;5
The Offspring;Rise and Fall, Rage and Grace;Stuff Is Messed Up;static;pic;1
The Offspring;Rise and Fall, Rage and Grace;Stuff Is Messed Up;llm;shit;
The Offspring;Rise and Fall, Rage and Grace;Stuff Is Messed Up;llm;asshole;
The Offspring;Rise and Fall, Rage and Grace;Takes Me Nowhere;static;pic;1
The Offspring;Rise and Fall, Rage and Grace;You’re Gonna Go Far, Kid;static;fuck;4
The Offspring;Rise and Fall, Rage and Grace;You’re Gonna Go Far, Kid;llm;fuck;
The Offspring;Smash;Bad Habit;static;crap;1
The Offspring;Smash;Bad Habit;static;fuck;3
The Offspring;Smash;Bad Habit;static;ass;1
The Offspring;Smash;Bad Habit;static;shit;1
The Offspring;Smash;Bad Habit;static;damn;1
The Offspring;Smash;Bad Habit;static;motherfucker;1
The Offspring;Smash;Bad Habit;llm;fuck;
The Offspring;Smash;Bad Habit;llm;shit;
The Offspring;Smash;Bad Habit;llm;dumbshit;
The Offspring;Smash;Bad Habit;llm;goddamn;
The Offspring;Smash;Bad Habit;llm;motherfucker;
The Offspring;Smash;Come Out and Play;static;ass;1
The Offspring;Smash;Come Out and Play;llm;shit;
The Offspring;Smash;Killboy Powerhead;static;shit;2
The Offspring;Smash;Killboy Powerhead;llm;shit;
The Offspring;Smash;Smash / Come Out and Play (reprise);static;ass;14
The Offspring;Smash;Smash / Come Out and Play (reprise);static;hell;2
The Offspring;Smash;Smash / Come Out and Play (reprise);static;pic;8
The Offspring;Smash;Smash / Come Out and Play (reprise);llm;damn;
The Offspring;Smash;Smash / Come Out and Play (reprise);llm;shit;
The Offspring;Smash;So Alone;static;fuck;1
The Offspring;Smash;So Alone;llm;fuck;
The Offspring;Smash;Time to Relax;static;ass;1
The Offspring;Smash;What Happened to You?;static;pic;1
The Offspring;Splinter;Da Hui;static;fuck;9
The Offspring;Splinter;Da Hui;static;crap;3
The Offspring;Splinter;Da Hui;llm;fuck;
The Offspring;Splinter;Hit That;static;hell;1
The Offspring;Splinter;Hit That;llm;shit;
The Offspring;Splinter;Long Way Home;static;crap;1
The Offspring;Splinter;Long Way Home;llm;crap;
The Offspring;Splinter;Never Gonna Find Me;static;fuck;1
The Offspring;Splinter;Never Gonna Find Me;llm;fuck;
The Offspring;Splinter;Never Gonna Find Me;llm;dammmit;
The Offspring;Splinter;Spare Me the Details;static;fuck;1
The Offspring;Splinter;Spare Me the Details;llm;fuck;
The Offspring;Splinter;Spare Me the Details;llm;ho;
The Offspring;Splinter;The Worst Hangover Ever;static;ass;1
The Offspring;Splinter;The Worst Hangover Ever;llm;damn;
The Offspring;Splinter;The Worst Hangover Ever;llm;hell;
The Offspring;Splinter;When You’re in Prison;static;bitch;4
The Offspring;Splinter;When You’re in Prison;static;pic;4
The Offspring;Splinter;When You’re in Prison;llm;bitch;
The Offspring;SUPERCHARGED;Come to Brazil;static;pic;1
The Offspring;SUPERCHARGED;Get Some;static;ass;3
The Offspring;SUPERCHARGED;Looking Out For #1;llm;shit;
The Offspring;SUPERCHARGED;Looking Out For #1;llm;damn;
The Offspring;SUPERCHARGED;Truth in Fiction;static;pic;1
The Offspring;The Offspring;A Thousand Days;static;ass;2
The Offspring;The Offspring;Beheaded;llm;fuck;
The Offspring;The Offspring;Beheaded;llm;shit;
The Offspring;The Offspring;Blackball;static;pic;1
The Offspring;The Offspring;Crossroads;static;ass;1
The Offspring;The Offspring;Demons;static;ass;3
The Offspring;The Offspring;Elders;static;fuck;1
The Offspring;The Offspring;Elders;static;shit;1
The Offspring;The Offspring;Elders;llm;fuck;
The Offspring;The Offspring;Tehran;static;damn;3
The Offspring;The Offspring;Tehran;llm;damn;
The Offspring;The Offspring;Tehran;llm;damned;
The Police;Ghost in the Machine;Demolition Man;static;pic;1
The Police;Ghost in the Machine;Invisible Sun;static;hell;1
The Police;Ghost in the Machine;One World (Not Three);static;ass;1
The Police;Ghost in the Machine;One World (Not Three);static;pic;1
The Police;Ghost in the Machine;Rehumanize Yourself;static;cunt;1
The Police;Ghost in the Machine;Rehumanize Yourself;llm;cunts;
The Police;Ghost in the Machine;Spirits in the Material World;llm;bloody;
The Police;Outlandos d’Amour;Born in the 50’s;static;ass;1
The Police;Outlandos d’Amour;Masoko Tanga;static;piss;4
The Police;Outlandos d’Amour;Masoko Tanga;static;ass;2
The Police;Outlandos d’Amour;Masoko Tanga;llm;fuck;
The Police;Outlandos d’Amour;Masoko Tanga;llm;shit;
The Police;Outlandos d’Amour;Masoko Tanga;llm;piss;
The Police;Outlandos d’Amour;Roxanne;static;ass;1
The Police;Reggatta de Blanc;Bring on the Night;static;ass;1
The Police;Reggatta de Blanc;Deathwish;static;ass;1
The Police;Reggatta de Blanc;Message in a Bottle;static;ass;1
The Police;Reggatta de Blanc;On Any Other Day;static;shit;1
The Police;Reggatta de Blanc;On Any Other Day;llm;bullshit;
The Police;Synchronicity;Murder by Numbers;static;ass;1
The Police;Synchronicity;O My God;static;shit;1
The Police;Synchronicity;Synchronicity I;static;hell;1
The Police;Synchronicity;Synchronicity I;static;pic;1
The Police;Synchronicity;Synchronicity II;static;hell;1
The Police;Synchronicity;Synchronicity II;static;pic;1
The Police;Zenyattà Mondatta;Don’t Stand So Close to Me;static;ass;1
The Police;Zenyattà Mondatta;When the World Is Running Down, You Make the Best of What’s Still Around;static;pic;1
The Psychedelic Furs;Book of Days;Book of Days;static;ass;3
The Psychedelic Furs;Book of Days;House;static;ass;2
The Psychedelic Furs;Book of Days;Torch;static;pic;2
The Psychedelic Furs;Book of Days;Wedding;static;pic;1
The Psychedelic Furs;Forever Now;Danger;static;pic;1
The Psychedelic Furs;Forever Now;Forever Now;static;ass;1
The Psychedelic Furs;Forever Now;Goodbye;static;hell;6
The Psychedelic Furs;Forever Now;President Gas;static;hell;1
The Psychedelic Furs;Forever Now;Sleep Comes Down;static;ass;1
The Psychedelic Furs;Made of Rain;Ash Wednesday;static;ass;1
The Psychedelic Furs;Made of Rain;Come All Ye Faithful;llm;fuck;
The Psychedelic Furs;Made of Rain;Come All Ye Faithful;llm;shit;
The Psychedelic Furs;Made of Rain;Don’t Believe;static;hell;1
The Psychedelic Furs;Made of Rain;Don’t Believe;llm;hell;
The Psychedelic Furs;Made of Rain;Stars;static;ass;1
The Psychedelic Furs;Made of Rain;This’ll Never Be Like Love;static;pic;1
The Psychedelic Furs;Made of Rain;Wrong Train;static;hell;3
The Psychedelic Furs;Made of Rain;Wrong Train;llm;hell;
The Psychedelic Furs;Midnight to Midnight;Angels Don’t Cry;static;ass;1
The Psychedelic Furs;Mirror Moves;Alice's House;static;ass;3
The Psychedelic Furs;Mirror Moves;Heartbeat;static;ass;1
The Psychedelic Furs;Mirror Moves;Heaven;static;ass;1
The Psychedelic Furs;Talk Talk Talk;All of This and Nothing;static;pic;1
The Psychedelic Furs;Talk Talk Talk;I Wanna Sleep With You;static;ass;1
The Psychedelic Furs;Talk Talk Talk;Mr. Jones;static;ass;1
The Psychedelic Furs;Talk Talk Talk;She Is Mine;static;pic;2
The Psychedelic Furs;Talk Talk Talk;So Run Down;static;pic;2
The Psychedelic Furs;The Psychedelic Furs;Flowers;static;pic;1
The Psychedelic Furs;The Psychedelic Furs;Imitation of Christ;llm;fuck;
The Psychedelic Furs;The Psychedelic Furs;We Love You;static;shit;1
The Psychedelic Furs;The Psychedelic Furs;We Love You;llm;shit;
The Psychedelic Furs;The Psychedelic Furs;Wedding Song;static;pic;1
The Psychedelic Furs;World Outside;Better Days;static;hell;1
The Psychedelic Furs;World Outside;Better Days;static;pic;1
The Queers;Acidbeaters;Barrage of Hate;static;pic;1
The Queers;Acidbeaters;Frontline;llm;fuck;
The Queers;Acidbeaters;Girl About Town;static;pic;1
The Queers;Acidbeaters;I Don't Wanna Live in Hell;static;damn;2
The Queers;Acidbeaters;I Don't Wanna Live in Hell;static;fuck;6
The Queers;Acidbeaters;I Don't Wanna Live in Hell;static;motherfucker;4
The Queers;Acidbeaters;I Don't Wanna Live in Hell;static;hell;2
The Queers;Acidbeaters;I Don't Wanna Live in Hell;static;shit;1
The Queers;Acidbeaters;I Don't Wanna Live in Hell;static;pic;1
The Queers;Acidbeaters;I Don't Wanna Live in Hell;llm;fuck;
The Queers;Acidbeaters;I Don't Wanna Live in Hell;llm;shit;
The Queers;Acidbeaters;I Don't Wanna Live in Hell;llm;damn;
The Queers;Acidbeaters;I Don't Wanna Live in Hell;llm;hell;
The Queers;Acidbeaters;Morphine;static;ass;1
The Queers;Acidbeaters;Morphine;static;fuck;3
The Queers;Acidbeaters;Morphine;static;shit;3
The Queers;Acidbeaters;Morphine;llm;fuck;
The Queers;Acidbeaters;Morphine;llm;shit;
The Queers;Acidbeaters;Morphine;llm;bitch;
The Queers;Acidbeaters;Morphine;llm;asshole;
The Queers;Acidbeaters;Saving Private Pierson;static;ass;8
The Queers;Acidbeaters;Saving Private Pierson;static;pic;1
The Queers;Back to the Basement;Back to the Basement;static;bitch;1
The Queers;Back to the Basement;Back to the Basement;static;shit;1
The Queers;Back to the Basement;Back to the Basement;llm;bitch;
The Queers;Back to the Basement;Back to the Basement;llm;shit;
The Queers;Back to the Basement;Don't Touch My Hat;static;shit;1
The Queers;Back to the Basement;Don't Touch My Hat;static;fuck;1
The Queers;Back to the Basement;Don't Touch My Hat;static;piss;1
The Queers;Back to the Basement;Don't Touch My Hat;llm;shit;
The Queers;Back to the Basement;Don't Touch My Hat;llm;fuck;
The Queers;Back to the Basement;Fucked in the Head;static;fuck;7
The Queers;Back to the Basement;Fucked in the Head;static;shit;1
The Queers;Back to the Basement;Fucked in the Head;llm;fuck;
The Queers;Back to the Basement;Fucked in the Head;llm;shit;
The Queers;Back to the Basement;I'm Pissed;static;piss;12
The Queers;Back to the Basement;I'm Pissed;static;ass;1
The Queers;Back to the Basement;I'm Pissed;static;asshole;1
The Queers;Back to the Basement;I'm Pissed;static;fuck;2
The Queers;Back to the Basement;I'm Pissed;llm;fuck;
The Queers;Back to the Basement;I'm Pissed;llm;fucked;
The Queers;Back to the Basement;I Knew GG When He Was a Wimp;static;dick;1
The Queers;Back to the Basement;I Knew GG When He Was a Wimp;static;ass;1
The Queers;Back to the Basement;I Knew GG When He Was a Wimp;static;piss;1
The Queers;Back to the Basement;I Knew GG When He Was a Wimp;llm;ass;
The Queers;Back to the Basement;Keep It Punk;static;hell;1
The Queers;Back to the Basement;Keep It Punk;static;ass;1
The Queers;Back to the Basement;Keep It Punk;llm;shit;
The Queers;Back to the Basement;Outta My Skull;llm;cretin;
The Queers;Back to the Basement;Psychedelic Mindfuck;static;ass;2
The Queers;Back to the Basement;Psychedelic Mindfuck;static;shit;1
The Queers;Back to the Basement;Psychedelic Mindfuck;static;fuck;27
The Queers;Back to the Basement;Psychedelic Mindfuck;llm;fuck;
The Queers;Back to the Basement;Psychedelic Mindfuck;llm;shit;
The Queers;Back to the Basement;Psychedelic Mindfuck;llm;damn;
The Queers;Back to the Basement;Tit Fuck;static;fuck;15
The Queers;Back to the Basement;Tit Fuck;llm;fuck;
The Queers;Beat Off;Ben Weasel;static;ass;4
The Queers;Beat Off;Ben Weasel;static;asshole;4
The Queers;Beat Off;Ben Weasel;llm;asshole;
The Queers;Beat Off;Ben Weasel;llm;jerk;
The Queers;Beat Off;Drop the Attitude Fucker;static;fuck;6
The Queers;Beat Off;Drop the Attitude Fucker;llm;fuck;
The Queers;Beat Off;Grounded;static;fuck;3
The Queers;Beat Off;Grounded;llm;fuck;
The Queers;Beat Off;Grounded;llm;fuckin';
The Queers;Beat Off;Half Shitfaced;static;fuck;2
The Queers;Beat Off;Half Shitfaced;static;shit;3
The Queers;Beat Off;Half Shitfaced;static;ass;1
The Queers;Beat Off;Half Shitfaced;llm;fuck;
The Queers;Beat Off;Half Shitfaced;llm;shit;
The Queers;Beat Off;Half Shitfaced;llm;damn;
The Queers;Beat Off;Live This Life;static;fuck;1
The Queers;Beat Off;Live This Life;llm;fuck;
The Queers;Beat Off;Teenage Gluesniffer;static;ass;1
The Queers;Beat Off;Teenage Gluesniffer;static;asshole;1
The Queers;Beat Off;Teenage Gluesniffer;llm;asshole;
The Queers;Beat Off;Teenage Gluesniffer;llm;jerk-off;
The Queers;Beat Off;Too Many Twinkies;static;ass;1
The Queers;Beat Off;Too Many Twinkies;static;fuck;1
The Queers;Beat Off;Too Many Twinkies;llm;fuck;
The Queers;Beat Off;You Make Me Wanna Puke;static;shit;2
The Queers;Beat Off;You Make Me Wanna Puke;static;fuck;2
The Queers;Beat Off;You Make Me Wanna Puke;llm;fuck;
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);static;ass;5
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);static;asshole;1
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);static;shit;1
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);static;bitch;2
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);static;fuck;1
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);llm;asshole;
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);llm;shit;
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);llm;bitch;
The Queers;Beyond the Valley...;Babyface (Boo-Hoo-Hoo);llm;ass;
The Queers;Beyond the Valley...;I'm Not a Mongo Anymore;static;fuck;5
The Queers;Beyond the Valley...;I'm Not a Mongo Anymore;static;cunt;2
The Queers;Beyond the Valley...;I'm Not a Mongo Anymore;llm;fuck;
The Queers;Beyond the Valley...;I'm Not a Mongo Anymore;llm;cunts;
The Queers;Beyond the Valley...;I Hate Your Fucking Guts;static;fuck;26
The Queers;Beyond the Valley...;I Hate Your Fucking Guts;static;ass;1
The Queers;Beyond the Valley...;I Hate Your Fucking Guts;llm;fuck;
The Queers;Beyond the Valley...;I Hate Your Fucking Guts;llm;shit;
The Queers;Beyond the Valley...;I Hate Your Fucking Guts;llm;fucker;
The Queers;Beyond the Valley...;I Just Called to Say Fuck You;static;fuck;27
The Queers;Beyond the Valley...;I Just Called to Say Fuck You;llm;fuck;
The Queers;Beyond the Valley...;I Wanna Know;static;ass;2
The Queers;Beyond the Valley...;In With the Out Crowd;static;fuck;2
The Queers;Beyond the Valley...;In With the Out Crowd;llm;fuck;
The Queers;Beyond the Valley...;In With the Out Crowd;llm;fucked;
The Queers;Beyond the Valley...;In With the Out Crowd;llm;fucking;
The Queers;Beyond the Valley...;Journey to the Center of Your Empty Fucking Skull;static;fuck;10
The Queers;Beyond the Valley...;Journey to the Center of Your Empty Fucking Skull;static;cunt;1
The Queers;Beyond the Valley...;Journey to the Center of Your Empty Fucking Skull;llm;fuck;
The Queers;Beyond the Valley...;Journey to the Center of Your Empty Fucking Skull;llm;shit;
The Queers;Beyond the Valley...;Journey to the Center of Your Empty Fucking Skull;llm;cunt;
The Queers;Beyond the Valley...;Journey to the Center of Your Empty Fucking Skull;llm;fucking;
The Queers;Beyond the Valley...;Just Say Cunt;static;shit;1
The Queers;Beyond the Valley...;Just Say Cunt;static;cunt;10
